sample_id,split,label,crack_pixels,pothole_pixels,lane_pixels,image_path
1077337_DF_251_251BDF0530_05192,train,Crack,4085,0,344725,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1077337_DF_251_251BDF0530_05192/1077337_DF_251_251BDF0530_05192_RAW.jpg
1092846_DF_251_251BDF0052_00673,train,Crack,7514,0,374238,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092846_DF_251_251BDF0052_00673/1092846_DF_251_251BDF0052_00673_RAW.jpg
1052121_DF_020_020BDF0070_02438,val,Crack,3105,0,354205,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1052121_DF_020_020BDF0070_02438/1052121_DF_020_020BDF0070_02438_RAW.jpg
919547_RS_290_290RS294095_31185,train,Crack,14214,0,349356,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919547_RS_290_290RS294095_31185/919547_RS_290_290RS294095_31185_RAW.jpg
1081471_DF_080_080BDF0070_00262,train,Crack,1743,0,338334,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1081471_DF_080_080BDF0070_00262/1081471_DF_080_080BDF0070_00262_RAW.jpg
1091712_DF_251_251BDF0490_00776,train,Crack,3396,0,355953,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1091712_DF_251_251BDF0490_00776/1091712_DF_251_251BDF0490_00776_RAW.jpg
1053801_DF_020_020BDF0070_05925,val,Crack,9432,0,370531,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1053801_DF_020_020BDF0070_05925/1053801_DF_020_020BDF0070_05925_RAW.jpg
917237_RS_290_290RS294095_19635,train,Crack,10135,0,364116,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917237_RS_290_290RS294095_19635/917237_RS_290_290RS294095_19635_RAW.jpg
1081558_DF_080_080BDF0070_00423,train,Crack,3238,0,338186,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1081558_DF_080_080BDF0070_00423/1081558_DF_080_080BDF0070_00423_RAW.jpg
941910_RS_290_290RS070691_02455,val,Pothole,0,2250,358590,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/941910_RS_290_290RS070691_02455/941910_RS_290_290RS070691_02455_RAW.jpg
1051464_DF_020_020BDF0070_01099,train,Pothole,2517,3629,369824,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1051464_DF_020_020BDF0070_01099/1051464_DF_020_020BDF0070_01099_RAW.jpg
1094287_DF_251_251BDF0052_03289,val,Crack,3919,0,355242,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1094287_DF_251_251BDF0052_03289/1094287_DF_251_251BDF0052_03289_RAW.jpg
1096058_DF_070_070BDF0010_02025,train,Pothole,3991,3821,406639,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1096058_DF_070_070BDF0010_02025/1096058_DF_070_070BDF0010_02025_RAW.jpg
917089_RS_290_290RS294095_18895,train,Crack,3286,0,351127,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917089_RS_290_290RS294095_18895/917089_RS_290_290RS294095_18895_RAW.jpg
1055965_DF_010_010BDF0010_00119,train,Crack,1984,0,359613,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1055965_DF_010_010BDF0010_00119/1055965_DF_010_010BDF0010_00119_RAW.jpg
994132_RS_386_386RS191729_07425,train,Crack,5632,0,364009,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/994132_RS_386_386RS191729_07425/994132_RS_386_386RS191729_07425_RAW.jpg
1014805_RS_386_386RS124739_30950,train,Crack,30150,0,388315,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014805_RS_386_386RS124739_30950/1014805_RS_386_386RS124739_30950_RAW.jpg
1097246_DF_070_070BDF0010_04154,train,Pothole,0,1304,365749,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1097246_DF_070_070BDF0010_04154/1097246_DF_070_070BDF0010_04154_RAW.jpg
1075571_DF_251_251BDF0530_01915,train,Crack,8497,0,326574,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1075571_DF_251_251BDF0530_01915/1075571_DF_251_251BDF0530_01915_RAW.jpg
941639_RS_290_290RS070691_01100,train,Pothole,0,17285,354788,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/941639_RS_290_290RS070691_01100/941639_RS_290_290RS070691_01100_RAW.jpg
1092557_DF_251_251BDF0052_00172,train,Crack,1919,0,363519,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092557_DF_251_251BDF0052_00172/1092557_DF_251_251BDF0052_00172_RAW.jpg
1053991_DF_020_020BDF0070_06265,train,Pothole,16588,6777,360190,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1053991_DF_020_020BDF0070_06265/1053991_DF_020_020BDF0070_06265_RAW.jpg
883075_RS_290_290RS150131_16105,val,Pothole,0,74159,354065,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/883075_RS_290_290RS150131_16105/883075_RS_290_290RS150131_16105_RAW.jpg
1014747_RS_386_386RS124739_30660,train,Normal,1227,0,391042,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014747_RS_386_386RS124739_30660/1014747_RS_386_386RS124739_30660_RAW.jpg
1092817_DF_251_251BDF0052_00622,train,Crack,8391,0,349901,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092817_DF_251_251BDF0052_00622/1092817_DF_251_251BDF0052_00622_RAW.jpg
917286_RS_290_290RS294095_19880,train,Pothole,2876,3405,364115,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917286_RS_290_290RS294095_19880/917286_RS_290_290RS294095_19880_RAW.jpg
1081805_DF_080_080BDF0070_00877,train,Crack,14038,0,313395,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1081805_DF_080_080BDF0070_00877/1081805_DF_080_080BDF0070_00877_RAW.jpg
1081670_DF_080_080BDF0070_00627,train,Normal,624,0,326961,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1081670_DF_080_080BDF0070_00627/1081670_DF_080_080BDF0070_00627_RAW.jpg
917206_RS_290_290RS294095_19480,train,Crack,11852,0,377859,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917206_RS_290_290RS294095_19480/917206_RS_290_290RS294095_19480_RAW.jpg
1083786_DF_080_080BDF0090_00357,train,Crack,7371,0,341521,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1083786_DF_080_080BDF0090_00357/1083786_DF_080_080BDF0090_00357_RAW.jpg
916110_RS_290_290RS294095_14000,train,Pothole,3783,2732,347865,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/916110_RS_290_290RS294095_14000/916110_RS_290_290RS294095_14000_RAW.jpg
1025905_RS_386_386RS169832_09265,val,Crack,7584,0,392646,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1025905_RS_386_386RS169832_09265/1025905_RS_386_386RS169832_09265_RAW.jpg
1025785_RS_386_386RS169832_08665,train,Crack,7483,0,386551,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1025785_RS_386_386RS169832_08665/1025785_RS_386_386RS169832_08665_RAW.jpg
919737_RS_290_290RS294095_32135,train,Crack,3164,0,369084,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919737_RS_290_290RS294095_32135/919737_RS_290_290RS294095_32135_RAW.jpg
1014669_RS_386_386RS124739_30271,train,Crack,12570,0,379085,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014669_RS_386_386RS124739_30271/1014669_RS_386_386RS124739_30271_RAW.jpg
919566_RS_290_290RS294095_31281,val,Crack,11681,0,344983,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919566_RS_290_290RS294095_31281/919566_RS_290_290RS294095_31281_RAW.jpg
1014604_RS_386_386RS124739_29945,train,Normal,1279,0,381357,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014604_RS_386_386RS124739_29945/1014604_RS_386_386RS124739_29945_RAW.jpg
919562_RS_290_290RS294095_31260,train,Crack,13133,0,343147,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919562_RS_290_290RS294095_31260/919562_RS_290_290RS294095_31260_RAW.jpg
919629_RS_290_290RS294095_31595,val,Crack,4525,0,346447,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919629_RS_290_290RS294095_31595/919629_RS_290_290RS294095_31595_RAW.jpg
1092759_DF_251_251BDF0052_00521,train,Crack,2753,0,338676,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092759_DF_251_251BDF0052_00521/1092759_DF_251_251BDF0052_00521_RAW.jpg
1081541_DF_080_080BDF0070_00394,train,Crack,13165,0,335624,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1081541_DF_080_080BDF0070_00394/1081541_DF_080_080BDF0070_00394_RAW.jpg
1014816_RS_386_386RS124739_31005,train,Pothole,4091,181,386665,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014816_RS_386_386RS124739_31005/1014816_RS_386_386RS124739_31005_RAW.jpg
1054941_DF_020_020BDF0070_08025,train,Crack,6982,0,368229,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1054941_DF_020_020BDF0070_08025/1054941_DF_020_020BDF0070_08025_RAW.jpg
1091607_DF_251_251BDF0490_00579,train,Crack,2467,0,358730,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1091607_DF_251_251BDF0490_00579/1091607_DF_251_251BDF0490_00579_RAW.jpg
917201_RS_290_290RS294095_19455,train,Crack,3697,0,366314,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917201_RS_290_290RS294095_19455/917201_RS_290_290RS294095_19455_RAW.jpg
1014665_RS_386_386RS124739_30250,train,Normal,1380,0,383499,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014665_RS_386_386RS124739_30250/1014665_RS_386_386RS124739_30250_RAW.jpg
1014587_RS_386_386RS124739_29860,train,Crack,15441,0,396132,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014587_RS_386_386RS124739_29860/1014587_RS_386_386RS124739_29860_RAW.jpg
941884_RS_290_290RS070691_02325,val,Pothole,0,19249,357817,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/941884_RS_290_290RS070691_02325/941884_RS_290_290RS070691_02325_RAW.jpg
1081812_DF_080_080BDF0070_00890,train,Crack,11811,0,327313,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1081812_DF_080_080BDF0070_00890/1081812_DF_080_080BDF0070_00890_RAW.jpg
1014898_RS_386_386RS124739_31415,train,Crack,16551,0,372602,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014898_RS_386_386RS124739_31415/1014898_RS_386_386RS124739_31415_RAW.jpg
917379_RS_290_290RS294095_20345,train,Crack,9228,0,344580,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917379_RS_290_290RS294095_20345/917379_RS_290_290RS294095_20345_RAW.jpg
941636_RS_290_290RS070691_01085,train,Pothole,811,1524,355834,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/941636_RS_290_290RS070691_01085/941636_RS_290_290RS070691_01085_RAW.jpg
918373_RS_290_290RS294095_25315,val,Crack,10974,0,357374,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/918373_RS_290_290RS294095_25315/918373_RS_290_290RS294095_25315_RAW.jpg
1090283_DF_070_070BDF0050_05829,train,Crack,1801,0,362004,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1090283_DF_070_070BDF0050_05829/1090283_DF_070_070BDF0050_05829_RAW.jpg
1014689_RS_386_386RS124739_30371,train,Crack,5707,0,386849,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014689_RS_386_386RS124739_30371/1014689_RS_386_386RS124739_30371_RAW.jpg
1014623_RS_386_386RS124739_30040,train,Crack,3992,0,394660,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014623_RS_386_386RS124739_30040/1014623_RS_386_386RS124739_30040_RAW.jpg
1091871_DF_251_251BDF0490_01078,train,Crack,6810,0,358975,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1091871_DF_251_251BDF0490_01078/1091871_DF_251_251BDF0490_01078_RAW.jpg
1068089_DF_010_010BDF0018_04320,val,Pothole,0,2354,378986,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1068089_DF_010_010BDF0018_04320/1068089_DF_010_010BDF0018_04320_RAW.jpg
1053954_DF_020_020BDF0070_06194,train,Pothole,0,2216,357627,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1053954_DF_020_020BDF0070_06194/1053954_DF_020_020BDF0070_06194_RAW.jpg
917038_RS_290_290RS294095_18640,train,Pothole,0,785,350464,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917038_RS_290_290RS294095_18640/917038_RS_290_290RS294095_18640_RAW.jpg
1014617_RS_386_386RS124739_30010,train,Pothole,3867,434,404850,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014617_RS_386_386RS124739_30010/1014617_RS_386_386RS124739_30010_RAW.jpg
1093338_DF_251_251BDF0052_01597,train,Crack,8456,0,336292,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1093338_DF_251_251BDF0052_01597/1093338_DF_251_251BDF0052_01597_RAW.jpg
994488_RS_386_386RS191729_09205,val,Pothole,0,815,365439,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/994488_RS_386_386RS191729_09205/994488_RS_386_386RS191729_09205_RAW.jpg
1090286_DF_070_070BDF0050_05835,train,Normal,1497,0,359655,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1090286_DF_070_070BDF0050_05835/1090286_DF_070_070BDF0050_05835_RAW.jpg
1077140_DF_251_251BDF0530_04826,train,Normal,216,0,362716,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1077140_DF_251_251BDF0530_04826/1077140_DF_251_251BDF0530_04826_RAW.jpg
1081757_DF_080_080BDF0070_00783,train,Crack,2074,0,325990,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1081757_DF_080_080BDF0070_00783/1081757_DF_080_080BDF0070_00783_RAW.jpg
1061031_DF_251_251BDF0525_00530,train,Pothole,0,405,358483,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1061031_DF_251_251BDF0525_00530/1061031_DF_251_251BDF0525_00530_RAW.jpg
